adventurer_id,cluster,age,gender,region,total_views,total_seconds,avg_completion,unique_publishers,total_subscriptions
zgax,3,97,M,Puddington,13,2494.0,0.5909533338815673,9,15
xytu,1,1168,F,Narathil,10,2187.0,0.7486569280829448,5,7
hn4d,1,2190,M,Shield Barrow,11,1979.0,0.6644383308761967,3,3
o8xa,1,1777,F,Shield Barrow,11,1596.0,0.4970183326441184,4,5
9xkz,2,38,F,Knitwick,14,2871.0,0.6356493798567533,4,7
8p7w,6,2398,F,Narathil,16,2841.0,0.6055799327974883,5,6
7f8i,5,17,F,Toadstool Marshes,10,1413.0,0.43253474977798395,4,4
krs9,5,16,F,Slurpington,10,1968.0,0.6420289627245254,6,6
f6p3,4,45,M,Sugarbrook,10,1353.0,0.4287147872187932,5,7
ytt5,5,27,M,Dripwater Delta,12,1016.0,0.2268652899744699,5,5
75c1,5,11,F,Dripwater Delta,11,1310.0,0.3293907723583193,6,6
2b41,4,23,F,Jamshire,10,1791.0,0.4813397873462967,1,1
t52r,3,15,F,Sugarbrook,12,2057.0,0.48628693128803363,4,5
3cw6,5,18,F,Soggy Hollow,10,1460.0,0.41382372555061037,4,4
z794,5,12,F,Slurpington,10,1929.0,0.59607735529975,6,7
ssue,5,12,M,Slurpington,10,1952.0,0.5839939675575427,1,1
3tio,1,1296,F,Shield Barrow,10,1715.0,0.6158307888993904,4,4
o579,5,11,M,Slurpington,10,1256.0,0.3881846786756525,1,1
s539,6,683,F,Duelburg,11,1351.0,0.4079362536110993,4,5
q7hf,5,13,NB,Toadstool Marshes,13,2188.0,0.47604171847147153,4,4
jmst,4,51,F,Puddington,13,1772.0,0.42590285722017157,7,7
pbms,3,19,M,Puddington,15,2258.0,0.44832285480045075,8,11
s3ep,1,628,M,Narathil,12,1846.0,0.5805687349552997,4,5
h19e,2,17,F,Knitwick,11,1279.0,0.2708993067421883,3,3
d11y,2,35,F,Gnome's Rest,10,1397.0,0.42766285847194874,4,7
7isg,5,298,F,Slurpington,10,2034.0,0.6125123424403326,5,6
bfwr,1,68,M,Sugarbrook,10,1698.0,0.5858696167676526,3,4
slee,1,560,F,Duelburg,12,1621.0,0.5046161670295698,4,4
bdzr,2,67,M,Gnome's Rest,16,2734.0,0.5429905005453475,4,8
1shy,5,16,M,Soggy Hollow,10,1310.0,0.3925045780292712,4,6
egkj,1,1923,F,Narathil,14,1929.0,0.43485564012434313,4,5
xdcl,5,13,F,Toadstool Marshes,10,2066.0,0.6885548015406876,4,4
d69z,4,65,M,Jamshire,10,1772.0,0.6358922345575637,5,9
n15n,3,14,M,Jamshire,13,1384.0,0.2886336547413634,7,10
uedz,5,16,M,Soggy Hollow,10,1884.0,0.6492263560348928,5,5
scga,1,40,F,Sugarbrook,12,1884.0,0.47148130784905257,3,3
a6le,1,17,M,Greycliffs,12,1828.0,0.3891587849112914,2,2
t7iq,1,1578,F,Narathil,11,2221.0,0.6766962810179313,4,4
hmt2,1,1302,F,Shield Barrow,11,1832.0,0.5625299890896721,5,7
gjln,5,263,M,Slurpington,11,2382.0,0.6563341537792294,4,4
fjv6,0,65,F,Slurpington,11,1633.0,0.4193041638201312,5,6
dbwf,6,26,F,Duelburg,12,2656.0,0.7138438652232267,5,9
7bgd,4,37,F,Sugarbrook,14,2606.0,0.4852064180368572,7,8
5z8n,4,27,M,Jamshire,13,1824.0,0.38509304886939233,9,14
lp2o,4,35,M,Sugarbrook,12,1709.0,0.44302255414393094,6,13
rwws,1,928,M,Narathil,11,1858.0,0.602141234031272,5,5
41jl,5,16,M,Dripwater Delta,10,1472.0,0.4826292001394619,7,7
myoo,1,565,F,Duelburg,13,2394.0,0.6391499830488118,5,6
l113,4,97,F,Puddington,11,1748.0,0.4975796167454083,7,11
ztyc,1,1538,F,Duelburg,10,1694.0,0.6278691454052018,5,5
ade7,4,29,F,Greycliffs,13,2299.0,0.4917228208845796,5,6
b2ns,5,13,F,Toadstool Marshes,12,1559.0,0.42555713320855304,4,5
lgju,2,115,M,Threadbare,10,1540.0,0.5018244608339859,4,8
4iq4,1,2700,F,Shield Barrow,10,2035.0,0.7733909584807418,5,8
azyo,5,18,NB,Soggy Hollow,10,1454.0,0.4587983600834614,4,6
vj8q,4,15,M,Sugarbrook,14,1769.0,0.34831625174080244,5,6
5fi6,0,17,M,Soggy Hollow,11,2034.0,0.5010435923657772,2,2
yirz,5,27,F,Toadstool Marshes,10,1690.0,0.526679274294351,5,5
xd39,5,13,M,Toadstool Marshes,10,1762.0,0.5077196101850661,3,3
9rki,1,1294,F,Narathil,11,1719.0,0.5685901909773731,5,8
kdli,1,1202,F,Narathil,10,1906.0,0.6467786962138949,4,5
qu12,1,5126,F,Shield Barrow,12,1689.0,0.5169194799924065,5,5
iv5a,1,836,M,Narathil,12,2483.0,0.8001918579267483,5,6
mzrd,1,440,F,Shield Barrow,11,1859.0,0.5616221282417397,5,5
jtya,1,11,F,Narathil,14,2426.0,0.5674102519518505,4,4
d78u,4,24,M,Jamshire,10,2135.0,0.6055858526207485,4,4
tgnf,4,143,M,Greycliffs,10,1556.0,0.5305586293943388,7,12
6mox,1,2560,F,Shield Barrow,10,1283.0,0.41629653728729626,3,5
g5q6,2,22,F,Threadbare,10,2077.0,0.5260338752444358,4,7
ebb7,1,5590,F,Duelburg,13,1482.0,0.40091704394100725,5,6
9msv,1,801,F,Shield Barrow,10,1329.0,0.4607362809558054,2,2
cb5n,1,867,M,Narathil,10,1341.0,0.4610507710480144,5,5
oiuy,4,30,F,Puddington,10,1276.0,0.3626350873217345,5,6
cjib,4,23,M,Greycliffs,11,1430.0,0.3702783863660785,8,9
83fv,5,11,F,Toadstool Marshes,12,1494.0,0.37364913913580233,7,7
8ul4,6,66,F,Duelburg,12,1375.0,0.3349087252726844,4,7
dtta,1,522,M,Narathil,11,1542.0,0.4957340613853607,5,5
g8cg,2,105,F,Threadbare,10,1632.0,0.5403951662847477,4,6
6y9i,1,4459,M,Shield Barrow,11,1599.0,0.5005337825943195,5,5
7abf,1,790,M,Shield Barrow,11,1444.0,0.5188971925153447,5,8
38bt,5,16,M,Slurpington,10,1549.0,0.5127133890905975,5,5
44tp,1,4240,M,Duelburg,12,1943.0,0.5631119682304812,5,9
yn47,4,15,M,Sugarbrook,12,1588.0,0.35366865904059847,6,6
b9j7,5,18,M,Toadstool Marshes,10,1783.0,0.5997844425515588,5,6
sp9w,4,33,F,Greycliffs,12,1561.0,0.3475858252013522,7,10
qk2u,6,830,M,Narathil,11,1057.0,0.3010235841820991,2,2
j7ps,1,135,F,Narathil,12,2032.0,0.5394929617247953,4,5
1k4q,4,51,M,Sugarbrook,11,1873.0,0.5556914646559926,6,10
85pq,1,656,M,Duelburg,10,1779.0,0.6520315158848697,5,5
geld,4,36,M,Sugarbrook,13,2331.0,0.5872801966361757,5,7
mg91,1,271,F,Duelburg,11,1666.0,0.5914993596664111,5,7
xrat,6,740,M,Shield Barrow,12,2084.0,0.6209411735808007,5,6
8tvs,1,4326,F,Duelburg,10,1619.0,0.5896451887934615,3,4
7mic,1,962,F,Narathil,11,2202.0,0.7491848541305832,3,4
9tx6,1,3127,F,Shield Barrow,12,2146.0,0.6778650624437712,5,5
a729,1,4706,F,Shield Barrow,10,780.0,0.25539835531650895,4,4
5hps,1,6081,F,Narathil,13,2271.0,0.6612289529348312,5,7
ak1c,1,2439,F,Duelburg,10,1418.0,0.4660123356005713,5,6
34ry,1,464,F,Duelburg,10,1480.0,0.581207449885465,5,9
3tfh,1,310,M,Shield Barrow,12,1832.0,0.5714168606437161,5,6
s1zz,1,17,M,Sugarbrook,10,1634.0,0.4814804601605446,2,2
l41m,1,16,F,Duelburg,10,1585.0,0.5842111932801081,5,6
psk8,1,13,M,Shield Barrow,13,1805.0,0.5775779864208637,4,6
vfj4,1,1011,M,Duelburg,11,1525.0,0.5049009174040527,5,7
91gz,1,362,F,Narathil,10,1470.0,0.528205196371782,4,4
lqna,4,41,M,Sugarbrook,15,2006.0,0.3959715423717273,7,12
s4cy,1,1414,F,Duelburg,12,2257.0,0.6585978334887471,5,8
a83o,1,4262,M,Duelburg,11,1873.0,0.601129177643914,5,6
vdcz,4,28,F,Greycliffs,13,1936.0,0.4422316309857398,7,8
3gpk,6,175,F,Shield Barrow,10,1765.0,0.5344826145273353,4,6
hgg6,4,21,M,Sugarbrook,14,1844.0,0.3527179279819874,4,7
iwzh,1,552,M,Narathil,12,1372.0,0.4513981846227311,5,6
mzz1,2,13,M,Threadbare,12,2034.0,0.4570514851883969,4,6
gks2,1,308,F,Duelburg,10,1297.0,0.4767819933676562,4,4
sbsk,1,292,M,Narathil,12,1990.0,0.613120895595102,5,7
ctpo,5,37,F,Soggy Hollow,10,752.0,0.2430861620212005,4,4
69sl,4,12,F,Jamshire,10,1294.0,0.3876350947645415,4,5
4byx,5,18,M,Dripwater Delta,10,1604.0,0.4701190811096653,7,8
uox1,1,859,M,Narathil,11,1938.0,0.6842592427272327,4,6
1968,4,53,M,Puddington,11,2592.0,0.7440985843300375,6,9
chwh,1,3059,F,Narathil,10,1392.0,0.5535443862190148,5,6
fdvd,4,30,M,Puddington,12,1745.0,0.4699504486527766,7,9
vwwj,1,11,F,Duelburg,10,1998.0,0.6813934978612959,4,4
lgjv,5,26,F,Toadstool Marshes,12,1949.0,0.47457576200365886,2,2
5xi8,5,10,F,Dripwater Delta,12,2068.0,0.5399344882927156,5,5
k1hb,1,1487,F,Narathil,10,1411.0,0.5722313262500347,5,6
9b4o,1,465,M,Duelburg,11,1774.0,0.56478573973201,2,2
pjs4,4,18,M,Sugarbrook,13,1843.0,0.38800880633655965,7,11
endx,1,2419,M,Duelburg,11,2149.0,0.7464529853689904,4,4
tuxa,5,16,M,Slurpington,12,2202.0,0.5647399154202312,7,7
l54z,1,1047,M,Narathil,11,2143.0,0.7235656051859266,4,4
chy5,1,998,F,Duelburg,11,1721.0,0.5824769107949231,3,4
wkuj,4,45,F,Sugarbrook,11,1649.0,0.4569182627290261,5,8
rfo5,1,4962,M,Shield Barrow,11,1913.0,0.6089503395411724,4,5
6iyz,4,22,M,Puddington,10,1504.0,0.4006178837995181,5,6
fcsk,1,4950,F,Duelburg,14,2122.0,0.5338019241195638,5,7
1q13,1,4559,M,Narathil,10,1214.0,0.46161646625046016,4,5
6sws,1,308,F,Narathil,10,1478.0,0.5500878785863214,4,6
ab7n,1,12,F,Shield Barrow,14,2247.0,0.5722189310282474,5,7
cgjj,1,628,M,Shield Barrow,11,1935.0,0.6945955754309353,5,7
b4ib,4,102,M,Puddington,11,1643.0,0.5638356059925191,5,7
citu,1,628,M,Narathil,10,1172.0,0.4326975472250746,2,2
rqu3,1,10,F,Duelburg,10,1412.0,0.5269020656814729,4,5
pjpb,1,4433,F,Duelburg,10,1756.0,0.6570049055048417,5,5
jeok,1,2475,F,Duelburg,10,1299.0,0.4835050874832211,4,4
fcp1,1,719,M,Shield Barrow,14,2444.0,0.6072500579233353,5,5
kgds,4,36,F,Sugarbrook,12,2547.0,0.6295295062481802,4,5
kewa,1,576,F,Shield Barrow,10,1369.0,0.47324729864111237,5,5
neod,4,154,M,Puddington,12,1374.0,0.39498415202527526,9,15
24ho,4,68,M,Greycliffs,12,2764.0,0.8076893717787046,9,19
hls4,1,3298,F,Shield Barrow,10,1715.0,0.6180078002428759,5,6
uqcv,5,12,F,Soggy Hollow,10,1425.0,0.41493691219530315,6,6
q9wg,4,196,F,Sugarbrook,14,2871.0,0.7425609327569639,6,9
iefl,1,542,F,Duelburg,10,1331.0,0.44315281848177024,5,6
hums,1,2286,M,Narathil,12,1739.0,0.5334280751709419,5,6
4qm4,1,376,M,Duelburg,10,1592.0,0.5455954750580616,4,4
974r,1,700,M,Duelburg,10,1373.0,0.5030877881409747,4,4
dbac,1,429,M,Narathil,11,1870.0,0.6296908212430486,5,7
tyx8,5,19,M,Slurpington,11,1595.0,0.46098205192301883,4,5
bw31,1,498,M,Narathil,11,1370.0,0.45983561695003156,3,3
c3ox,5,10,F,Slurpington,14,2373.0,0.49772531622629923,7,7
c81v,1,495,F,Duelburg,10,1570.0,0.6156536931143929,5,8
ocaj,5,15,M,Toadstool Marshes,10,1772.0,0.5142953244531279,6,7
82tn,1,2492,F,Narathil,12,1447.0,0.4464996737361209,5,6
pvhl,1,896,F,Narathil,11,1698.0,0.5459188745047583,4,5
594c,4,116,F,Greycliffs,12,2069.0,0.5869543830357131,5,5
xa7f,5,12,F,Toadstool Marshes,12,2134.0,0.5709116043763691,6,6
gveu,1,291,M,Narathil,10,1578.0,0.5475160653688425,4,5
gg2r,4,96,F,Puddington,12,1867.0,0.5556594150899921,9,15
p794,5,11,M,Dripwater Delta,10,1009.0,0.28725658690753725,3,3
yy48,4,62,F,Greycliffs,10,2319.0,0.6844629053111013,5,7
2uek,4,21,M,Puddington,10,746.0,0.22520912496040119,8,14
496e,1,915,F,Shield Barrow,13,1641.0,0.49580931886089163,5,6
dbbv,4,15,M,Puddington,12,1251.0,0.29211349706677264,6,7
6qsb,4,92,M,Greycliffs,11,2536.0,0.7011863288227915,5,8
687a,1,372,M,Shield Barrow,11,1482.0,0.4874201447115825,5,6
5eqn,1,692,F,Duelburg,14,1877.0,0.4844345846871002,5,5
2fv5,4,64,M,Jamshire,12,1384.0,0.3722149199289538,7,10
b236,1,15,F,Duelburg,11,1507.0,0.4791725222041592,3,3
6zss,4,66,F,Puddington,10,1573.0,0.5232451098679644,6,8
29ix,5,13,M,Toadstool Marshes,11,1968.0,0.5586581624677397,4,5
gj65,1,2005,F,Shield Barrow,10,1181.0,0.4492763392075756,3,3
185k,1,1008,F,Shield Barrow,11,1376.0,0.42691649229654605,5,6
i9uj,3,46,F,Greycliffs,10,1155.0,0.3385093975389684,6,11
k7na,1,1637,F,Shield Barrow,11,1230.0,0.3621076307459332,3,3
vubg,4,11,M,Knitwick,10,1143.0,0.3063099077634202,4,7
j9ra,1,13,M,Narathil,13,1508.0,0.4691854783712054,3,3
1afg,1,422,M,Shield Barrow,10,1607.0,0.5911241085016578,5,8
gary,4,36,M,Greycliffs,14,1154.0,0.22090890567611646,8,16
efa6,1,3034,F,Shield Barrow,11,2117.0,0.7427951829786049,2,2
4kwz,1,1135,M,Narathil,10,1359.0,0.45538821023181086,4,5
f7j1,1,401,M,Shield Barrow,11,1881.0,0.6610687806009855,5,5
zohe,1,1793,M,Narathil,12,1851.0,0.6073886330195064,3,4
emp9,1,1430,F,Shield Barrow,12,2252.0,0.6773937023325477,5,6
osqc,2,34,M,Knitwick,10,1707.0,0.4549149241865019,4,6
eapm,1,517,F,Duelburg,11,2140.0,0.7384603399497823,5,6
rpxx,1,1210,F,Shield Barrow,10,1050.0,0.398707755640927,5,8
xrkx,1,1763,M,Narathil,14,2402.0,0.6375985366264746,5,6
ebjn,1,13,M,Narathil,11,1418.0,0.4436760411851244,5,6
5w2w,2,63,F,Knitwick,10,1409.0,0.44751557572257317,4,7
r5ha,4,58,F,Sugarbrook,13,1566.0,0.37023580477396256,9,13
7gpt,1,502,F,Shield Barrow,11,1769.0,0.6176094745270078,5,7
lxea,1,13,F,Puddington,10,1233.0,0.35399042531041747,6,6
29lf,1,14,M,Narathil,10,1696.0,0.6214797563448842,5,7
j9hv,3,102,F,Puddington,10,1600.0,0.5092821720716794,9,15
n115,2,11,F,Threadbare,11,1166.0,0.279913601434481,4,7
67hg,2,36,M,Gnome's Rest,10,1502.0,0.4758272951886763,4,7
q9pg,4,107,F,Sugarbrook,12,1833.0,0.519294583574556,9,18
4n6n,1,345,M,Shield Barrow,10,1322.0,0.5264133062920605,4,4
ytms,1,2678,M,Shield Barrow,10,1612.0,0.5525436570597579,4,5
oete,1,562,M,Narathil,12,1803.0,0.549157748498564,4,4
s2hk,4,43,F,Muckminster,13,1767.0,0.4298829154773889,3,6
fplm,4,27,M,Jamshire,12,1315.0,0.33412396435276287,6,11
x645,4,38,M,Sugarbrook,10,1270.0,0.40665951707586184,8,13
oexf,4,17,F,Greycliffs,12,1540.0,0.38361414796382004,8,13
lpec,1,352,F,Shield Barrow,12,1982.0,0.5744938409493443,5,6
4xgo,5,13,F,Slurpington,10,1521.0,0.5132362143813053,5,5
14hw,1,252,F,Narathil,10,1224.0,0.4723328443145126,5,8
tn36,1,26,F,Narathil,11,1626.0,0.49440136727777584,5,7
xpda,5,10,M,Soggy Hollow,11,1666.0,0.45582295825727087,8,9
yzva,4,43,M,Puddington,11,1128.0,0.32004158502902075,6,10
q25x,3,32,F,Puddington,15,2448.0,0.48072396280930396,6,6
mqg1,1,508,M,Duelburg,11,1718.0,0.6083467989616695,4,4
j73k,4,12,F,Jamshire,10,1521.0,0.4275732835384865,6,8
zujc,1,559,M,Duelburg,11,1756.0,0.5368959421917073,3,4
petx,1,156,M,Duelburg,13,1659.0,0.4601196202784675,3,3
ajgg,1,899,F,Shield Barrow,10,1552.0,0.5254843659934822,4,4
j99b,4,29,M,Sugarbrook,10,1343.0,0.335765351007256,6,6
tpbu,1,700,M,Shield Barrow,11,1542.0,0.5343987056463327,5,6
ky9v,1,963,M,Narathil,10,1325.0,0.47705055431538107,4,5
fthu,4,102,F,Gelatina Grove,11,2037.0,0.586563316438192,3,6
xxiu,4,72,F,Sugarbrook,11,1524.0,0.4500012938385332,4,4
mc2e,1,580,F,Shield Barrow,10,1729.0,0.63391789117037,5,5
ifeq,5,13,F,Dripwater Delta,10,1326.0,0.3539344230921874,5,5
2it3,1,545,M,Narathil,10,1094.0,0.4054527862004548,2,2
7m1z,4,129,M,Sugarbrook,10,2033.0,0.6323897539891641,3,3
dqf2,4,22,M,Boggy Bottom,11,1204.0,0.34214926523585215,3,5
br3z,1,245,F,Duelburg,14,1889.0,0.512161381373918,4,5
ral5,4,98,F,Jamshire,12,2208.0,0.6039723191508175,6,7
97vj,1,11,F,Shield Barrow,12,1416.0,0.4341228977828539,4,5
26yf,2,205,M,Gnome's Rest,11,2080.0,0.6541768954881938,4,7
xylh,0,67,F,Toadstool Marshes,11,2008.0,0.5343501741305986,5,6
4seq,4,66,F,Greycliffs,12,1793.0,0.5445288801906149,7,13
mkqq,5,13,F,Dripwater Delta,11,1436.0,0.3591651189155411,7,9
71qh,1,17,F,Shield Barrow,10,1594.0,0.6014261095306098,4,5
pozr,4,114,M,Puddington,11,1891.0,0.5685062706545329,9,14
sw2f,1,63,M,Puddington,10,1791.0,0.5598987838594623,8,10
mkqu,1,602,M,Shield Barrow,11,1900.0,0.6203284120079139,5,8
vtv1,1,619,M,Shield Barrow,11,1175.0,0.4247297024870269,5,7
o5to,4,36,F,Gelatina Grove,11,1659.0,0.504369876488726,2,2
hvjr,4,113,M,Greycliffs,14,2690.0,0.7057931408040423,8,15
ul5i,4,84,M,Gelatina Grove,10,1673.0,0.5863079940439055,3,5
1xnu,1,2466,F,Shield Barrow,11,1212.0,0.38843029326934225,5,7
jrwg,1,3337,F,Narathil,11,1674.0,0.5382745976090129,4,4
wg1s,4,52,M,Greycliffs,13,2048.0,0.4903290738307596,9,12
azm7,3,56,F,Sugarbrook,11,2027.0,0.6290783577175266,6,9
hdud,4,22,M,Sugarbrook,11,1281.0,0.31759526561776447,3,3
246o,4,60,F,Greycliffs,11,1617.0,0.5113103268295419,7,10
6njc,1,1621,M,Duelburg,10,1879.0,0.6931161922707125,5,5
y84u,1,1469,F,Narathil,11,1722.0,0.5850461034635879,4,4
ivub,5,15,F,Soggy Hollow,10,1793.0,0.536548296290185,2,2
83su,5,30,F,Soggy Hollow,10,1470.0,0.4463387552932997,4,4
bz2g,4,11,M,Puddington,10,1772.0,0.45980143277839713,5,8
7vhm,1,721,F,Duelburg,11,1706.0,0.6290111458111005,5,7
yqrp,1,2394,M,Duelburg,10,1477.0,0.45547003110217005,5,7
p3qm,1,889,F,Shield Barrow,12,1634.0,0.4519230849284514,5,7
g8h7,1,1537,M,Shield Barrow,12,2177.0,0.6585141963315504,5,8
pqw6,4,82,M,Greycliffs,10,1724.0,0.5426554876683845,9,14
r5x7,1,272,M,Shield Barrow,10,1525.0,0.580501892270329,2,2
8jv3,4,14,F,Sugarbrook,10,1616.0,0.42562347287305113,3,3
by37,1,138,M,Narathil,14,2132.0,0.5374692974472198,5,6
uzby,6,162,F,Duelburg,11,1478.0,0.44486458339944684,4,5
ol76,6,36,NB,Shield Barrow,11,1464.0,0.44734985544389366,3,3
1pgr,1,1040,F,Shield Barrow,12,1558.0,0.4721143285160039,5,6
uu99,1,1053,M,Narathil,11,1286.0,0.44844654516671584,4,4
fk4h,4,32,F,Sugarbrook,12,1467.0,0.31726160947109205,7,14
ihnl,4,70,M,Greycliffs,11,1443.0,0.43047098620699226,5,8
6uof,4,41,M,Sugarbrook,10,1357.0,0.3891643745158656,7,10
glbq,1,2470,M,Shield Barrow,11,2041.0,0.6735583963762162,5,6
zjv7,4,30,M,Sugarbrook,10,1801.0,0.6115005104063904,7,10
t45x,2,29,F,Threadbare,11,1181.0,0.2579657735925301,4,6
qntz,1,1315,M,Duelburg,10,1478.0,0.48579177794864864,5,7
bwjz,1,2278,F,Narathil,12,1207.0,0.3609902472275697,4,6
m6cb,1,2760,M,Narathil,11,1958.0,0.6331445342156606,5,7
p2ip,4,13,M,Jamshire,11,1551.0,0.3656530349332744,8,11
4o5d,1,1638,M,Shield Barrow,10,1091.0,0.41441492764180926,4,4
zo3x,4,59,F,Greycliffs,12,1929.0,0.5003157611242391,9,16
oqgl,4,21,M,Puddington,11,1452.0,0.38735425925716827,1,1
o81g,4,23,F,Puddington,10,1084.0,0.2674977962878052,8,10
c5x5,1,1012,F,Narathil,12,1859.0,0.5484393898981602,5,8
2ede,1,2991,F,Duelburg,14,2090.0,0.5571521442099495,5,6
28h6,1,6925,F,Narathil,15,1590.0,0.3825478453276031,5,7
jba3,1,250,M,Shield Barrow,10,1399.0,0.4656911323238126,3,3
acly,4,50,M,Sugarbrook,10,1978.0,0.7073623393319216,7,9
rnq6,2,80,F,Gnome's Rest,10,1463.0,0.45537549698685975,4,6
f445,1,755,M,Shield Barrow,10,1593.0,0.5646521758119982,5,7
z2de,4,41,F,Greycliffs,10,1682.0,0.5513021349652727,7,12
wx8v,2,12,M,Threadbare,11,1556.0,0.31725628824914875,4,10
75pm,1,580,NB,Shield Barrow,11,1062.0,0.36564456758781017,5,5
63cx,2,16,M,Knitwick,15,1573.0,0.29653307318089933,4,5
2ux2,4,53,F,Sugarbrook,11,1085.0,0.3568388580267536,7,12
t12z,2,1626,NB,Threadbare,10,1585.0,0.47235743663784524,4,7
bwuz,4,48,F,Muckminster,12,1284.0,0.4098823032563203,3,6
cdia,1,413,F,Shield Barrow,10,1526.0,0.5798370132506222,4,7
l3ao,4,33,M,Jamshire,12,1144.0,0.3025790503167391,7,10
owe7,1,1086,M,Narathil,12,1702.0,0.585492182916617,5,8
fqi5,3,75,F,Sugarbrook,15,1963.0,0.44940751508883187,7,9
maay,2,11,M,Gnome's Rest,12,1266.0,0.2533277702129805,4,6
84mn,4,51,M,Sugarbrook,10,1140.0,0.3664414513515204,8,12
ex9t,2,44,M,Gnome's Rest,12,1857.0,0.49503360023697357,4,7
l7du,5,17,M,Soggy Hollow,10,1375.0,0.4650747969579531,8,9
l1bq,1,1230,F,Duelburg,12,2059.0,0.6139943148781986,5,6
x5fv,1,26,M,Narathil,12,1661.0,0.47564344071093645,5,7
aguh,4,26,F,Sugarbrook,11,1392.0,0.3853682290097092,5,6
wgw1,5,10,M,Toadstool Marshes,12,1711.0,0.40856422785374574,6,7
k1fn,4,20,M,Jamshire,12,1756.0,0.44158945286308354,4,8
7vly,1,704,F,Shield Barrow,10,1726.0,0.6658601441343951,3,3
bgk8,1,181,M,Narathil,11,1294.0,0.43235313886418325,2,2
5gpv,1,1338,F,Duelburg,12,1569.0,0.4458236326897859,5,8
agqe,1,1350,M,Narathil,10,1592.0,0.6146441359655743,5,6
j9xt,6,10,M,Shield Barrow,13,1658.0,0.3388725705831893,2,2
86rd,1,3012,M,Shield Barrow,12,1472.0,0.48778461786752386,2,2
u5l3,4,114,F,Puddington,10,1609.0,0.534436827523946,8,16
8rwo,4,95,F,Sugarbrook,10,1237.0,0.42533953978334554,7,13
csnd,1,920,M,Shield Barrow,11,1107.0,0.36738903864441214,4,6
8w7t,1,704,F,Duelburg,12,1625.0,0.4661370753401863,5,8
ep4q,1,489,F,Duelburg,11,1177.0,0.41179242037225305,5,6
s6ud,4,20,F,Jamshire,11,1163.0,0.3421545381903885,6,7
c5yx,1,1499,F,Duelburg,12,1743.0,0.5530323610852915,3,4
16eo,4,103,M,Jamshire,10,1864.0,0.6636930929949664,8,14
3x5v,5,10,M,Slurpington,11,1600.0,0.44828685691015413,8,10
krpb,1,109,M,Narathil,10,1490.0,0.42740401076743356,4,4
1r8y,4,149,M,Puddington,10,1144.0,0.3520042752955149,8,14
ez28,1,32,F,Greycliffs,11,1067.0,0.32027711559047645,7,9
59sw,1,2077,M,Narathil,11,1613.0,0.5460787658197556,5,6
yzt1,4,14,M,Puddington,10,1065.0,0.30693534735151806,5,8
7vfj,1,1524,M,Narathil,10,1445.0,0.5322259496639832,5,7
26e8,4,49,M,Puddington,11,1872.0,0.5729202244421165,8,13
qcfl,4,15,M,Boggy Bottom,16,2476.0,0.3837906192326697,2,2
i4t8,1,20,M,Sugarbrook,11,1708.0,0.4631986000842717,7,9
8m4z,4,92,F,Puddington,11,1725.0,0.5226218731053541,8,13
gyvz,4,15,M,Sugarbrook,10,1252.0,0.38008018350022243,7,9
b3hg,5,1450,F,Slurpington,10,1725.0,0.5744863768258084,6,6
vssq,4,70,M,Puddington,11,792.0,0.23353898304484313,8,17
s4bx,5,10,F,Soggy Hollow,10,1170.0,0.34234481873871,4,4
9xvd,4,15,NB,Muckminster,10,1458.0,0.40229034406394193,3,4
vf6k,1,902,M,Shield Barrow,12,1887.0,0.5784195545182471,5,7
6fav,2,63,M,Gnome's Rest,13,2178.0,0.6180582618926,4,6
dbls,1,736,M,Shield Barrow,10,1873.0,0.7259820369452736,4,5
be9g,5,11,F,Soggy Hollow,10,1606.0,0.48140143055367,2,2
53sr,1,535,F,Shield Barrow,10,1118.0,0.4102350372728852,5,8
ptcf,5,11,M,Soggy Hollow,10,1348.0,0.3976403028132605,5,5
tdwz,1,4476,F,Narathil,11,1454.0,0.5447880459949002,5,6
abxo,5,80,M,Slurpington,10,1397.0,0.39786703709331783,4,4
xwzn,4,21,F,Sugarbrook,14,1194.0,0.23835343322664912,8,11
vu4u,1,5416,M,Shield Barrow,12,1286.0,0.4004396693794699,5,6
vcig,1,850,M,Shield Barrow,12,1688.0,0.5050944906216435,5,5
pv1h,1,16,M,Duelburg,10,1129.0,0.4113641775028207,5,7
bcvg,1,29,NB,Narathil,11,1982.0,0.6619778970525064,5,7
6hxn,4,36,F,Sugarbrook,11,1182.0,0.37857086714330584,5,5
buus,1,13,F,Jamshire,10,1030.0,0.30470494093279976,2,2
1v5t,1,299,M,Shield Barrow,13,2269.0,0.7335772751557279,5,6
u1wt,4,74,F,Sugarbrook,10,1426.0,0.4774890026224366,7,8
lx16,4,69,M,Sugarbrook,11,1766.0,0.5864707817479369,5,8
yq4l,4,47,F,Jamshire,17,2190.0,0.43536832712034323,5,6
4vks,1,478,M,Shield Barrow,11,1649.0,0.5579699505644823,5,6
rs5k,5,14,F,Dripwater Delta,10,1434.0,0.45846534882481527,5,5
yyei,1,2045,F,Shield Barrow,13,1337.0,0.39485413395871316,5,8
4vba,4,12,M,Sugarbrook,10,1095.0,0.2876921528713144,5,9
2vzf,6,294,M,Shield Barrow,12,1503.0,0.40176701097478223,4,4
6fod,1,244,NB,Shield Barrow,11,1755.0,0.6278468036896464,4,4
5p9u,1,70,M,Sugarbrook,10,1332.0,0.44121219102763876,7,13
